OBJECTID,FORMATION_ID,STORAGE_UNIT_ID,STORAGE_UNIT_NAME,ASSESS_UNIT_TYPE,PERIOD_MIN,PERIOD_MAX,AGE_MIN,AGE_MAX,LITHOLOGY,WATER_DEPTH,SEAL,SUBSURF_INTERF,SURF_ISSUES,EST_STORECAP_MIN,EST_STORECAP_MEAN,EST_STORECAP_MAX,CAP_EST_METHOD,GROSS_THICK_MIN,GROSS_THICK_MEAN,GROSS_THICK_MAX,DEPTH_MIN,DEPTH_MEAN,DEPTH_MAX,PRESSURE_MIN,PRESSURE_MEAN,PRESSURE_MAX,MAX_PRESSURE_MIN,MAX_PRESSURE_MEAN,MAX_PRESSURE_MAX,TEMP_C_MIN,TEMP_C_MEAN,TEMP_C_MAX,PERM_MIN,PERM_MEAN,PERM_MAX,POROSITY_MIN,POROSITY_MEAN,POROSITY_MAX,FIELD_EXTENT_MIN,FIELD_EXTENT_MEAN,FIELD_EXTENT_MAX,VERT_NET_GROSS_MIN,VERT_NET_GROSS_MEAN,VERT_NET_GROSS_MAX,COMPROCK_MIN,COMPROCK_MEAN,COMPROCK_MAX,COMPFLUID_MIN,COMPFLUID_MEAN,COMPFLUID_MAX,SALINITY_BRINE,STATUS,CO2_DENSIT,STORE_EFF_FACT_USER,STORE_EFF_FACT_DB,EST_INJECT_RATE,EST_PLAT_INJECT_RATE_DUR,EST_INJECT_RATE_METH,INJECT_RATE_DB,PLAT_INJECT_RATE_DUR_DB,INJECT_RATE_METH_DB,TOT_PORE_VOL_MIN,TOT_PORE_VOL_MEAN,TOT_PORE_VOL_MAX,EST_EFFECT_DARCY_MIN,EST_EFFECT_DARCY_MEAN,EST_EFFECT_DARCY_MAX,EST_INJECT_RATE_50_MIN,EST_INJECT_RATE_50_MEAN,EST_INJECT_RATE_50_MAX,EST_INJECT_RATE_50_MIN_DB,EST_INJECT_RATE_50_MEAN_DB,EST_INJECT_RATE_50_MAX_DB,STORE_CAP_MIN,STORE_CAP_MEAN,STORE_CAP_MAX,CAP_CAL_METHOD,TOTAL_STORE_CAP,NO_AQUIF_DAUGHT,NO_HC_DAUGHT,STORE_CAP_HCDAUGHTER,SEAL_CHEM_REACT,MIN_SEAL_THICK,EST_CAP_ENT_PRESS,FAULT_DEN,VERT_EXTENT_FAULT,AVE_FAULT_THR,MAX_FAULT_THR_RES,RISK_LAT_MIGR,AVE_DIP_UNIT,SUSCEPT_RES_DAM,RES_MIN,VERT_STRAT_COMPART,HOR_STRAT_COMPART,ADVERSE_DIAG,SEAL_OTHER,NO_WELLS_PENETR,WELL_VINT,NO_ADAND_WELL_PENETR,AGE_OLD_WELL,VINT_PLAT,SEISMIC,WELLS,MODELS,STATUS_RESEARCH,AVE_FAU_THR_AVE_SEAL_THI,REMARKS,COUNTRY,COUNTRYCODE,LAMBERT_E,LAMBERT_N,X_DD,Y_DD,X,Y,Projection_Info,Date_Entered
255,PT_F_20121114124022310,PT_S_20121115110543372,16A-1,Saline Aquifer without hydrocarbon fields,Cretaceous,,Cenomanian,,Sandstone,0,,,,1024,0,0,Pore vol and storage eff coefficient limited by trap vol,0,345,0,0,1109,0,0,111.7,0,0,0,0,0,38.5,0,0,2274,0,0,0.3,0,0,0,0,0,0.62,0,0,4.00E-10,0,0,0,0,0,,709,0,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Portugal,PT,0,0,0,0,163420,1019959,Nord_Maroc_Degree,15-011-12 11:05:43
256,PT_F_20121114124154123,PT_S_20121115111013382,Alj-1,Saline Aquifer without hydrocarbon fields,Late Triassic,,,,Sandstone,0,,,,182,0,0,Pore vol and storage eff coefficient limited by trap vol,0,1300,0,0,2408,0,0,242.6,0,0,0,0,0,67.5,0,0,358,0,0,0.13,0,0,0,0,0,0.25,0,0,4.00E-10,0,0,0,0,0,,738,0,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Portugal,PT,0,0,0,0,191677,1008727,Nord_Maroc_Degree,15-011-12 11:10:13
257,PT_F_20121114124154123,PT_S_20121115111129316,LO-A4,Saline Aquifer without hydrocarbon fields,Late Triassic,,,,Sandstone,0,,,,27,0,0,Pore vol and storage eff coefficient limited by trap vol,0,873,0,0,2600,0,0,261.9,0,0,0,0,0,93.5,0,0,358,0,0,0.13,0,0,0,0,0,0.25,0,0,4.00E-10,0,0,0,0,0,,639,0,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Portugal,PT,0,0,0,0,186121,983287,Nord_Maroc_Degree,15-011-12 11:11:29
258,PT_F_20121114124310367,PT_S_20121115111319575,Go-1,Saline Aquifer without hydrocarbon fields,Late Triassic,,,,Siliciclastic,0,,,,29,0,0,Pore vol and storage eff coefficient limited by trap vol,0,100,0,0,2172,0,0,218.8,0,0,0,0,0,77.5,0,0,358,0,0,0.1,0,0,0,0,0,0.62,0,0,4.00E-10,0,0,0,0,0,,645,0,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Portugal,PT,0,0,0,0,188289,865373,Nord_Maroc_Degree,15-011-12 11:13:19
259,PT_F_20121114124310367,PT_S_20121115111547202,SL-A4,Saline Aquifer without hydrocarbon fields,Late Triassic,,,,Siliciclastic,0,,,,15,0,0,Pore vol and storage eff coefficient limited by trap vol,0,100,0,0,1428,0,0,143.9,0,0,0,0,0,63.5,0,0,358,0,0,0.1,0,0,0,0,0,0.62,0,0,4.00E-10,0,0,0,0,0,,535,0,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Portugal,PT,0,0,0,0,198936,857397,Nord_Maroc_Degree,15-011-12 11:15:47
260,PT_F_20121114124310367,PT_S_20121115113103010,SL-A2,Saline Aquifer without hydrocarbon fields,Late Triassic,,,,Siliciclastic,0,,,,19,0,0,Pore vol and storage eff coefficient limited by trap vol,0,100,0,0,1529,0,0,154,0,0,0,0,0,49.5,0,0,358,0,0,0.1,0,0,0,0,0,0.62,0,0,4.00E-10,0,0,0,0,0,,710,0,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Portugal,PT,0,0,0,0,187516,850253,Nord_Maroc_Degree,15-011-12 11:31:03
261,PT_F_20121114124310367,PT_S_20121115113331094,Pe-1,Saline Aquifer without hydrocarbon fields,Late Triassic,,,,Siliciclastic,0,,,,22,0,0,Pore vol and storage eff coefficient limited by trap vol,0,100,0,0,2810,0,0,283.1,0,0,0,0,0,69.5,0,0,358,0,0,0.1,0,0,0,0,0,0.62,0,0,4.00E-10,0,0,0,0,0,,775,0,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Portugal,PT,0,0,0,0,180269,842490,Nord_Maroc_Degree,15-011-12 11:33:31
262,PT_F_20121114124431528,PT_S_20121115113511695,Im-1,Saline Aquifer without hydrocarbon fields,Early Cretaceous,,,,"Sand, shales, limestones, dolomites and clays",0,,,,0,183,0,Pore vol and storage eff coefficient limited by trap vol,0,585,0,0,1878,0,0,189.2,0,0,0,0,0,56.5,0,0,300,0,0,0.2,0,0,0,0,0,0.35,0,0,4.00E-10,0,0,0,0,0,,726,0,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Portugal,PT,0,0,0,0,231807,691288,Nord_Maroc_Degree,15-011-12 11:35:11
263,PT_F_20121114124431528,PT_S_20121115113732749,Im-1,Saline Aquifer without hydrocarbon fields,Upper-Middle Miocene,,,,Sandstone,0,,,,0,662,0,Pore vol and storage eff coefficient limited by trap vol,0,196,0,0,1371,0,0,189.2,0,0,0,0,0,56.5,0,0,300,0,0,0.2,0,0,0,0,0,0.25,0,0,4.00E-10,0,0,0,0,0,,746,0,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Portugal,PT,0,0,0,0,231807,691288,Nord_Maroc_Degree,15-011-12 11:37:32
264,PT_F_20121114124431528,PT_S_20121115113859268,A-A4,Saline Aquifer without hydrocarbon fields,Early Cretaceous,,,,"Sand, shales, limestones, dolomites and clays",0,,,,86,0,0,Pore vol and storage eff coefficient limited by trap vol,0,709,0,0,2249,0,0,226.6,0,0,0,0,0,53.5,0,0,300,0,0,0.2,0,0,0,0,0,0.35,0,0,4.00E-10,0,0,0,0,0,,794,0,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Portugal,PT,0,0,0,0,291687,690980,Nord_Maroc_Degree,15-011-12 11:38:59
265,PT_F_20121114124431528,PT_S_20121115114040729,Alg-1,Saline Aquifer without hydrocarbon fields,Early Cretaceous,,,,"Sand, shales, limestones, dolomites and clays",0,,,,38,0,0,Pore vol and storage eff coefficient limited by trap vol,0,584,0,0,2023,0,0,203.8,0,0,0,0,0,48.5,0,0,300,0,0,0.2,0,0,0,0,0,0.35,0,0,4.00E-10,0,0,0,0,0,,798,0,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Portugal,PT,0,0,0,0,306462,702015,Nord_Maroc_Degree,15-011-12 11:40:40
266,PT_F_20121114124431528,PT_S_20121115114208349,A-A2,Saline Aquifer without hydrocarbon fields,Early Cretaceous,,,,"Sand, shales, limestones, dolomites and clays",0,,,,210,0,0,Pore vol and storage eff coefficient limited by trap vol,0,768,0,0,2177,0,0,219.3,0,0,0,0,0,50.5,0,0,300,0,0,0.2,0,0,0,0,0,0.4,0,0,4.00E-10,0,0,0,0,0,,803,0,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Portugal,PT,0,0,0,0,327791,687464,Nord_Maroc_Degree,15-011-12 11:42:08
267,PT_F_20121114124431528,PT_S_20121115114327536,A-A1,Saline Aquifer without hydrocarbon fields,Early Cretaceous,,,,"Sand, shales, limestones, dolomites and clays",0,,,,68,0,0,Pore vol and storage eff coefficient limited by trap vol,0,437,0,0,2189,0,0,0,0,0,220.5,0,0,65.5,0,0,300,0,0,0.2,0,0,0,0,0,0.4,0,0,4.00E-10,0,0,0,0,0,,721,0,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Portugal,PT,0,0,0,0,317801,663303,Nord_Maroc_Degree,15-011-12 11:43:27
268,RO_F_20121018105236206,RO_S_20121018105334546,Meotian Formation from Getic Depression SU,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Tortonian,Tortonian,Sandstone,0,shales,,,335,400,1343,Pore vol and storage eff coefficient limited by trap vol,25,0,0,800,0,0,78,0,0,93.6,0,0,52,0,0,300,0,0,0.2,0,0,8546.767045,0,0,0.43,0,0,0,0,0,0,0,0,0,,392.99,2,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,1,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Romania,RO,0,0,0,0,266859.934,4973040.481,UTM35N,18-010-12 10:53:34
269,RO_F_20121018105421026,RO_S_20121018105457206,Meotian Formation from Mio-Pliocene Subzone in Muntenia SU,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Tortonian,Tortonian,Sandstone,0,,,,994.3,1000,2485.6,Pore vol and storage eff coefficient limited by trap vol,100,0,250,1500,0,2400,100,0,0,120,0,0,45,0,0,300,0,0,0.2,0,0,3779.042992,0,0,0.4,0,0,0,0,0,0,0,0,0,,657.74,2,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,4,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Romania,RO,0,0,0,0,425390.027,4987429.187,UTM35N,18-010-12 10:54:57
270,RO_F_20121018110000024,RO_S_20121018110013464,Middle Devonian Formation from Moesian Platform SU,Saline Aquifer with hydrocarbon fields,Devonian,Devonian,Eifelian,Givetian,Carbonate,0,,,,1674.8,1800,6699.4,Pore vol and storage eff coefficient limited by trap vol,25,0,0,4000,0,0,400,0,0,480,0,0,120,0,0,300,0,0,0.2,0,0,22308.62678,0,0,0.4,0,0,0,0,0,0,0,0,0,,750.76,2,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,1,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,EuGeoCapacity Bals; reservoir data aproximated; insufficient data available,Romania,RO,0,0,0,0,386500.787,4935951.998,UTM35N,18-010-12 11:00:13
271,RO_F_20121018110105635,RO_S_20121018110111235,Middle Jurassic Formation from Moesian Platform SU,Saline Aquifer with hydrocarbon fields,Jurassic,Jurassic,Aalenian,Callovian,Sandstone,0,shales,,,1325,1500,2208,Pore vol and storage eff coefficient limited by trap vol,30,0,50,1575,0,1617,100,0,0,120,0,0,45,0,0,300,3,1000,0.2,0,0,16787.77469,0,0,0.43,0,0,0,0,0,0,0,0,80,,657.74,2,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,5,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Romania,RO,0,0,0,0,371809.903,4923163.566,UTM35N,18-010-12 11:01:11
272,RO_F_20121018110153285,RO_S_20121018110202326,Miocene from Pannonian Depression SU,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Langhian,Tortonian,Sandstone,0,shales,,,2194.4,2400,4388.8,Pore vol and storage eff coefficient limited by trap vol,50,5,100,800,167,1670,97,100,233,116.4,0,0,51,5,70,300,3,310,0.2,0.02,0.8,20306.26753,0,0,0.2,0,0,0,0,0,0,0,0,26,,540.33,2,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,2,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Romania,RO,0,0,0,0,98548.728,5166108.234,UTM35N,18-010-12 11:02:02
273,RO_F_20121018110221773,RO_S_20121018110229053,Pliocene Formation from Pannonian Depression SU,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Zanclean,Piacenzian,Sandstone,1000,marls,,,676.4,800,2705.6,Pore vol and storage eff coefficient limited by trap vol,25,0,100,850,85,950,85,42.5,100,102,0,0,47,5,0,300,3,517,0.18,0.22,0.27,14248.32674,0,0,0.2,0,0,0,0,0,0,0,0,14.8,,474.73,2,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,1,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Romania,RO,0,0,0,0,81123.753,5153146.465,UTM35N,18-010-12 11:02:29
274,RO_F_20121018110322201,RO_S_20121018110329934,Pontian Formation from Moesian Platform SU,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Messinian,Messinian,Sandstone,0,marls,,,1355.7,1500,12906.3,Pore vol and storage eff coefficient limited by trap vol,25,0,238,1800,0,2400,189,0,200,240,0,0,100,0,0,300,0,0,0,0,0,23915.66718,0,0,0.43,0,0,0,0,0,0,0,0,0,,566.87,2,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,1,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Romania,RO,0,0,0,0,367856.2,4931847.775,UTM35N,18-010-12 11:03:29
275,RO_F_20121018110406427,RO_S_20121018110413097,Sarmatian Formation from Moesian Platform SU,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Tortonian,Tortonian,Sandstone,0,marls,,,912.4,1000,1459.8,Pore vol and storage eff coefficient limited by trap vol,25,0,40,1000,0,0,90,0,0,108,0,0,51,0,0,500,0,1350,0.3,0,0.36,19600,0,0,0.43,0,0,0,0,0,0,0,0,14,,465.5,2,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,2,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Romania,RO,0,0,0,0,0,0,,18-010-12 11:04:13
276,RO_F_20121018110532335,RO_S_20121018110540009,Sarmatian Formation from North-Dobroudjan Promontory SU,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Serravallian,Tortonian,Sandstone,0,shales,,,6319.8,800,1239.6,Pore vol and storage eff coefficient limited by trap vol,50,0,100,1400,0,2500,105,0,0,126,0,0,45,0,0,300,0,0,0.2,0,0.3,4562,0,0,0.4,0,0,0,0,0,0,0,0,0,,679.29,2,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,3,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Romania,RO,0,0,0,0,550102.992,5082378.534,UTM35N,18-010-12 11:05:40
277,RO_F_20121018110912872,RO_S_20121018110919412,Sarmatian Formation from Getic Depression SU,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Serravallian,Tortonian,Sandstone,0,shales,,,810.2,1000,3240.6,Pore vol and storage eff coefficient limited by trap vol,25,0,0,800,0,0,110,0,0,132,0,0,45,0,0,300,0,0,0.2,0,0,11590,0,0,0.4,0,0,0,0,0,0,0,0,0,,699.01,2,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,4,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Romania,RO,0,0,0,0,236532.084,4958713.309,UTM35N,18-010-12 11:09:19
278,RO_F_20121018110957022,RO_S_20121018111003040,Sarmatian Formation from Transylvanian Depression SU,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Serravalian,Tortonian,Sandstone,1300,marls,,,2696.8,3000,5393.5,Pore vol and storage eff coefficient limited by trap vol,100,0,200,1075,107.5,1300,107,0,0,128.4,0,0,45,0,0,300,3,1000,0.2,0.02,0.25,9800.675152,0,0,0.4,0,0,0,0,0,0,0,0,80,,687.9,2,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,4,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Romania,RO,0,0,0,0,314060.156,5140845.147,UTM35N,18-010-12 11:10:03
279,RO_F_20121018111058243,RO_S_20121018111107030,Upper Burdigalian from Mio-Pliocene Subzone in Muntenia SU,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Burdigalian,Burdigalian,Sandstone,0,,,,234.4,300,937.7,Pore vol and storage eff coefficient limited by trap vol,25,0,0,1000,0,0,100,0,0,120,0,0,45,0,0,300,0,0,0.22,0,0,3564.1,0,0,0.5,0,0,0,0,0,0,0,0,0,,657.74,2,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,1,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,aproximated polygon; real areal extent unknown so far,Romania,RO,0,0,0,0,418142.529,4986650.452,UTM35N,18-010-12 11:11:07
280,RO_F_20121018112250180,RO_S_20121018112436925,Silurian Formation from Moldavian Platform SU,Saline Aquifer without hydrocarbon fields,Silurian,Silurian,,,Carbonate,0,,,,1234.9,1400,4939.8,Pore vol and storage eff coefficient limited by trap vol,25,0,0,3000,0,0,300,0,0,360,0,0,100,0,0,300,0,0,0.14,0,0.17,17068.28478,0,0,0.3,0,0,0,0,0,0,0,0,0,,723.54,2,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,reservoir data aproximated,Romania,RO,0,0,0,0,518871.154,5225274.755,UTM35N,18-010-12 11:24:36
281,RO_F_20121018120046907,RO_S_20121018120911796,Sarmatian Formation from Moldavian Platform SU,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Serravallian,Tortonian,Sandstone,0,shales,,,603.2,700,2412.8,Pore vol and storage eff coefficient limited by trap vol,25,0,0,1820,0,0,150,0,0,216,0,0,68,0,0,300,0,0,0.2,0,0,8667.393567,0,0,0.4,0,0,0,0,0,0,0,0,0,,695.93,2,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,1,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Romania,RO,0,0,0,0,487020.605,5204253.692,UTM35N,18-010-12 12:09:11
282,RO_F_20121018123247776,RO_S_20121018123531818,Tescani Beds,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Aquitanian,Burdigalian,Sandstone,0,,,,242.3,400,969.3,Pore vol and storage eff coefficient limited by trap vol,25,0,0,1000,0,0,100,0,0,120,0,0,45,0,0,300,0,0,0.2,0,0,3684,0,0,0.5,0,0,0,0,0,0,0,0,0,,657.74,2,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,1,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,polygon aproximated; real areal extent unknown,Romania,RO,0,0,0,0,449247.686,5213373.882,UTM35N,18-010-12 12:35:31
283,RS_F_20121114151133578,RS_S_20121114152455984,Northern Backa,Saline Aquifer without hydrocarbon fields,Neogene,Neogene,Lower Pontian,,Sandstone,1690,Pliocene clay-sandy deposits and Upper Pontian marl sediments,,,0,0,0,,0,1690,0,0,1640,0,0,120,0,0,156,0,0,0,0,0,300,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Serbia and Montenegro,RS,0,0,0,0,0,0,,14-011-12 15:24:55
284,RS_F_20121114154332296,RS_S_20121114154530656,SE EDGE of Panonian basin,Saline Aquifer without hydrocarbon fields,Neogene,Neogene,Sarmatian,,Sandstone,687,"Pannonian marls and clay-sandstones, but also Pontian sandstone-marl-alevrolite complex",,,0,0,0,,0,687,0,0,675,0,0,85,0,0,92,0,0,0,0,0,416,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Serbia and Montenegro,RS,0,0,0,0,0,0,,14-011-12 15:45:30
285,SI_F_20120925121137550,SI_S_20120926100411894,KRP-2,Saline Aquifer without hydrocarbon fields,,,,,,0,,,,0,2.9,0,Pore vol and storage eff coefficient,0,200,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,20,0,0,1,0,0,0,0,0,0,0,0,,725,5,5,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,2.9,0,,2.9,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Slovenia,SI,0,0,0,0,460500,117300,Slovenian Gauss Kruger,26-009-12 10:04:11
286,SI_F_20120925121137550,SI_S_20120926104355270,KRP-3,Saline Aquifer without hydrocarbon fields,,,,,,0,,,,0,1.74,0,Pore vol and storage eff coefficient,0,200,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,12,0,0,1,0,0,0,0,0,0,0,0,,725,5,5,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,1.74,0,,1.74,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Slovenia,SI,0,0,0,0,453500,122000,Slovenian Gauss Kruger,26-009-12 10:43:55
287,SI_F_20120925121137550,SI_S_20120926104551490,KRP-4,Saline Aquifer without hydrocarbon fields,,,,,,0,,,,0,2.25,0,Pore vol and storage eff coefficient,0,100,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,75,0,0,1,0,0,0,0,0,0,0,0,,750,2,2,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,2.25,0,,2.25,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Slovenia,SI,0,0,0,0,450000,127500,Slovenian Gauss Kruger,26-009-12 10:45:51
288,SI_F_20120925121137550,SI_S_20120926105159709,KRP-1,Saline Aquifer without hydrocarbon fields,,,,,,0,,,,0,14.5,0,Pore vol and storage eff coefficient,0,200,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,250,0,0,1,0,0,0,0,0,0,0,0,,725,2,2,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,14.5,0,,14.5,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Slovenia,SI,0,0,0,0,453278,124500,Slovenian Gauss Kruger,26-009-12 10:51:59
289,SI_F_20120926104844546,SI_S_20120926105417972,LJB-1,Saline Aquifer without hydrocarbon fields,,,,,,0,,,,0,4.61,0,Pore vol and storage eff coefficient,0,100,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,160,0,0,1,0,0,0,0,0,0,0,0,,720,2,2,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,4.608,0,,4.608,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Slovenia,SI,0,0,0,0,480900,101100,Slovenian Gauss Kruger,26-009-12 10:54:17
290,SI_F_20120926104844546,SI_S_20120926105544458,LJB-2,Saline Aquifer without hydrocarbon fields,,,,,,0,,,,0,1,0,Pore vol and storage eff coefficient,0,250,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,2.75,0,0,1,0,0,0,0,0,0,0,0,,725,10,10,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0.996875,0,,0.996875,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Slovenia,SI,0,0,0,0,472874,100069,Slovenian Gauss Kruger,26-009-12 10:55:44
291,SI_F_20120926105715073,SI_S_20120926105849720,VIP-1,Saline Aquifer without hydrocarbon fields,,,,,,0,,,,0,2.32,0,Pore vol and storage eff coefficient,0,300,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,2,0,0,1,0,0,0,0,0,0,0,0,,860,15,15,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,2.322,0,,2.322,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Slovenia,SI,0,0,0,0,408600,85100,Slovenian Gauss Kruger,26-009-12 10:58:49
292,SI_F_20120926105715073,SI_S_20120926110033985,VIP-2,Saline Aquifer without hydrocarbon fields,,,,,,0,,,,0,5.42,0,Pore vol and storage eff coefficient,0,400,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,3.5,0,0,1,0,0,0,0,0,0,0,0,,860,15,15,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,5.418,0,,5.418,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Slovenia,SI,0,0,0,0,407600,83600,Slovenian Gauss Kruger,26-009-12 11:00:33
293,SI_F_20120926105715073,SI_S_20120926111547393,VIP-3,Saline Aquifer without hydrocarbon fields,,,,,,0,,,,0,9.07,0,Pore vol and storage eff coefficient,0,400,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,6,0,0,1,0,0,0,0,0,0,0,0,,840,15,15,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,9.072,0,,9.072,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,Slovenia,SI,0,0,0,0,399700,87600,Slovenian Gauss Kruger,26-009-12 11:15:47
